237:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.05 25 3,15 0.001 1 0 0,15 0.001 1 0 0,13 0.001 0 1 10.3906 140 14,1 0.001 -1 0 15,0 0.001 -1 0 15,1 0.001 0 -1 250.297 605 13,13 0.001 -1 0 13,12 0.001 -1 0 12,13 0.001 0 1 230.301 575 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,12,14 
238:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.05 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.3926 140 13,1 0.001 -1 0 14,0 0.001 -1 0 15,0 0.001 0 -1 250.3 605 13,13 0.001 -1 1 12,12 0.001 -1 0 12,13 0.001 0 1 240.302 590 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,13,14 
239:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.05 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.3946 140 13,1 0.001 -1 0 13,0 0.001 -1 0 15,0 0.001 -1 -1 250.301 605 13,13 0.001 0 1 12,12 0.001 -1 1 12,14 0.001 0 1 240.303 590 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,13,14 
240:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.05 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.3966 140 13,1 0.001 -1 1 12,0 0.001 -1 0 15,0 0.001 -1 0 250.302 605 13,13 0.001 0 1 12,12 0.001 0 1 12,15 0.001 0 1 240.304 590 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,13,14 
241:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.051 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.3976 140 13,1 0.001 0 1 12,0 0.001 -1 1 14,0 0.001 -1 0 250.303 605 13,13 0.001 0 1 12,12 0.001 0 1 12,15 0.001 1 1 250.304 605 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,12,13 
242:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.051 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.3996 140 13,2 0.001 0 1 12,0 0.001 0 1 13,0 0.001 -1 0 250.305 605 13,14 0.001 0 1 12,12 0.001 0 1 12,15 0.001 1 0 251.305 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,15,12 
243:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.051 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.4016 140 13,2 0.001 0 1 12,1 0.001 0 1 12,0 0.001 -1 0 250.307 605 13,14 0.001 0 1 12,13 0.001 0 1 13,15 0.001 1 0 251.307 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,2 f,15,12 
244:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.051 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.4036 140 13,2 0.001 1 1 12,1 0.001 0 1 12,0 0.001 -1 1 260.307 620 13,14 0.001 1 1 12,14 0.001 0 1 14,15 0.001 1 0 251.309 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
245:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.051 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.4056 140 13,2 0.001 1 0 12,2 0.001 0 1 12,0 0.001 0 1 260.308 620 13,14 0.001 1 0 12,15 0.001 0 1 15,15 0.001 1 0 251.311 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
246:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.052 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.4066 140 14,2 0.001 1 0 12,3 0.001 0 1 12,1 0.001 0 1 260.311 620 14,14 0.001 1 0 12,15 0.001 1 1 15,15 0.001 1 -1 251.312 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
247:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.052 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.4086 140 14,2 0.001 1 0 12,3 0.001 1 1 12,2 0.001 0 1 260.312 620 14,14 0.001 1 0 12,15 0.001 1 0 15,15 0.001 0 -1 251.312 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
248:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.052 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.4106 140 14,2 0.001 1 -1 12,3 0.001 1 0 12,2 0.001 0 1 260.312 620 14,14 0.001 1 -1 13,15 0.001 1 0 15,14 0.001 0 -1 251.314 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
249:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.052 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.4126 140 14,2 0.001 0 -1 13,3 0.001 1 0 12,3 0.001 0 1 260.314 620 14,14 0.001 0 -1 14,15 0.001 1 0 15,13 0.001 0 -1 251.316 620 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,12 
250:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.052 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.4146 140 14,1 0.001 0 -1 13,3 0.001 1 0 12,3 0.001 1 1 270.315 635 14,13 0.001 0 -1 15,15 0.001 1 0 15,13 0.001 0 -1 261.318 635 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,13,12 
251:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.053 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.4156 140 14,1 0.001 0 -1 14,3 0.001 1 0 12,3 0.001 1 0 270.316 635 14,13 0.001 0 -1 15,15 0.001 1 -1 15,12 0.001 0 -1 261.319 635 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,13,12 
252:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.053 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.4176 140 14,1 0.001 -1 -1 15,3 0.001 1 0 13,3 0.001 1 0 270.318 635 14,13 0.001 -1 -1 15,15 0.001 0 -1 15,12 0.001 -1 -1 261.319 635 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,13,12 
253:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.053 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.4196 140 14,1 0.001 -1 0 15,3 0.001 1 -1 14,3 0.001 1 0 270.319 635 14,13 0.001 -1 0 15,14 0.001 0 -1 15,12 0.001 -1 0 261.32 635 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,13,12 
254:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.053 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.4216 140 13,1 0.001 -1 0 15,3 0.001 0 -1 14,3 0.001 1 0 270.32 635 13,13 0.001 -1 0 15,13 0.001 0 -1 14,12 0.001 -1 0 261.323 635 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,13,12 
255:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.053 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.4236 140 13,1 0.001 -1 0 15,2 0.001 0 -1 15,3 0.001 1 0 270.322 635 13,13 0.001 -1 0 15,12 0.001 0 -1 14,12 0.001 -1 0 271.324 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
256:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.054 25 2,15 0.001 1 0 0,15 0.001 1 1 0,12 0.001 0 1 10.4246 140 13,1 0.001 -1 1 15,1 0.001 0 -1 15,3 0.001 1 -1 270.323 635 13,13 0.001 -1 1 15,12 0.001 -1 -1 13,12 0.001 -1 0 271.325 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
257:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.054 25 3,15 0.001 1 0 0,15 0.001 1 0 0,13 0.001 0 1 10.4266 140 13,1 0.001 0 1 15,0 0.001 0 -1 15,3 0.001 0 -1 270.324 635 13,13 0.001 0 1 15,12 0.001 -1 0 12,12 0.001 -1 0 271.326 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
258:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.054 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.4286 140 13,2 0.001 0 1 15,0 0.001 -1 -1 15,2 0.001 0 -1 270.326 635 13,14 0.001 0 1 14,12 0.001 -1 0 12,12 0.001 -1 1 271.328 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
259:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.054 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.4306 140 13,2 0.001 0 1 15,0 0.001 -1 0 15,1 0.001 0 -1 270.327 635 13,14 0.001 0 1 13,12 0.001 -1 0 12,12 0.001 0 1 271.329 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
260:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.054 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.4326 140 13,2 0.001 1 1 14,0 0.001 -1 0 15,0 0.001 0 -1 270.329 635 13,14 0.001 1 1 13,12 0.001 -1 0 12,13 0.001 0 1 271.33 650 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,12,14 
261:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.055 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.4336 140 13,2 0.001 1 0 13,0 0.001 -1 0 15,0 0.001 -1 -1 270.33 635 13,14 0.001 1 0 12,12 0.001 -1 0 12,13 0.001 0 1 281.331 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,0 f,14,13 
262:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.055 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.4356 140 14,2 0.001 1 0 13,0 0.001 -1 0 15,0 0.001 -1 0 280.331 650 14,14 0.001 1 0 12,12 0.001 -1 1 12,14 0.001 0 1 281.333 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
263:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.055 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.4376 140 14,2 0.001 1 0 12,0 0.001 -1 0 14,0 0.001 -1 0 280.333 650 14,14 0.001 1 0 12,12 0.001 0 1 12,15 0.001 0 1 281.334 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
264:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.055 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.4396 140 14,2 0.001 1 -1 12,0 0.001 -1 1 13,0 0.001 -1 0 280.334 650 14,14 0.001 1 -1 12,13 0.001 0 1 12,15 0.001 1 1 281.335 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
265:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.055 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.4416 140 14,2 0.001 0 -1 12,0 0.001 0 1 13,0 0.001 -1 0 280.334 650 14,14 0.001 0 -1 12,14 0.001 0 1 12,15 0.001 1 0 281.336 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
266:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.056 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.4426 140 14,1 0.001 0 -1 12,1 0.001 0 1 12,0 0.001 -1 0 280.337 650 14,14 0.001 0 -1 12,14 0.001 0 1 13,15 0.001 1 0 281.337 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
267:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.056 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.4446 140 14,1 0.001 0 -1 12,2 0.001 0 1 12,0 0.001 -1 1 280.338 650 14,14 0.001 0 -1 12,15 0.001 0 1 14,15 0.001 1 0 281.339 665 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,14,13 
268:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.056 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.4466 140 14,1 0.001 -1 -1 12,3 0.001 0 1 12,0 0.001 0 1 280.339 650 14,14 0.001 0 -1 12,15 0.001 1 1 15,15 0.001 1 0 291.34 680 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,13 
269:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.056 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.4486 140 14,1 0.001 -1 0 12,3 0.001 1 1 12,1 0.001 0 1 280.34 650 14,13 0.001 0 -1 12,15 0.001 1 0 15,15 0.001 1 -1 291.341 680 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,13 
270:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.056 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.4506 140 13,1 0.001 -1 0 12,3 0.001 1 0 12,2 0.001 0 1 280.342 650 14,13 0.001 0 -1 13,15 0.001 1 0 15,15 0.001 0 -1 291.342 680 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,13 
271:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.057 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.4516 140 13,1 0.001 -1 0 13,3 0.001 1 0 12,3 0.001 0 1 280.344 650 14,13 0.001 -1 -1 14,15 0.001 1 0 15,14 0.001 0 -1 291.344 680 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,14,3 f,15,13 
272:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.057 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.4536 140 13,1 0.001 -1 1 13,3 0.001 1 0 12,3 0.001 1 1 290.344 665 14,13 0.001 -1 0 15,15 0.001 1 0 15,14 0.001 0 -1 301.345 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
273:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.057 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.4556 140 13,1 0.001 0 1 14,3 0.001 1 0 12,3 0.001 1 0 290.345 665 13,13 0.001 -1 0 15,15 0.001 1 -1 15,13 0.001 0 -1 301.347 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
274:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.057 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.4576 140 13,2 0.001 0 1 15,3 0.001 1 0 13,3 0.001 1 0 290.348 665 13,13 0.001 -1 0 15,15 0.001 0 -1 15,12 0.001 0 -1 301.348 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
275:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.057 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.4596 140 13,2 0.001 0 1 15,3 0.001 1 -1 14,3 0.001 1 0 290.349 665 13,13 0.001 -1 1 15,14 0.001 0 -1 15,12 0.001 -1 -1 301.349 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
276:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.058 25 2,15 0.001 1 0 0,15 0.001 1 1 0,12 0.001 0 1 10.4606 140 13,2 0.001 1 1 15,3 0.001 0 -1 14,3 0.001 1 0 290.349 665 13,13 0.001 0 1 15,13 0.001 0 -1 15,12 0.001 -1 0 301.35 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
277:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.058 25 3,15 0.001 1 0 0,15 0.001 1 0 0,13 0.001 0 1 10.4626 140 13,2 0.001 1 0 15,2 0.001 0 -1 15,3 0.001 1 0 290.351 665 13,14 0.001 0 1 15,13 0.001 0 -1 14,12 0.001 -1 0 301.352 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
278:1,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.058 25 3,15 0.001 1 -1 1,15 0.001 1 0 0,14 0.001 0 1 10.4646 140 14,2 0.001 1 0 15,1 0.001 0 -1 15,3 0.001 1 -1 290.353 665 13,14 0.001 0 1 15,12 0.001 0 -1 13,12 0.001 -1 0 301.354 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
279:1,1 0.003 -1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.058 25 3,15 0.001 0 -1 2,15 0.001 1 0 0,15 0.001 0 1 10.4666 140 14,2 0.001 1 0 15,0 0.001 0 -1 15,3 0.001 0 -1 290.354 665 13,14 0.001 1 1 15,12 0.001 -1 -1 12,12 0.001 -1 0 301.355 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
280:1,1 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.058 25 3,14 0.001 0 -1 3,15 0.001 1 0 0,15 0.001 1 1 10.4686 140 14,2 0.001 1 -1 15,0 0.001 -1 -1 15,2 0.001 0 -1 290.355 665 13,14 0.001 1 0 15,12 0.001 -1 0 12,12 0.001 -1 1 301.355 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
281:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.059 25 3,13 0.001 0 -1 3,15 0.001 1 -1 0,15 0.001 1 0 10.4696 140 14,2 0.001 0 -1 15,0 0.001 -1 0 15,1 0.001 0 -1 290.356 665 14,14 0.001 1 0 14,12 0.001 -1 0 12,12 0.001 0 1 301.357 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
282:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.059 25 3,12 0.001 0 -1 3,15 0.001 0 -1 1,15 0.001 1 0 10.4716 140 14,1 0.001 0 -1 14,0 0.001 -1 0 15,0 0.001 0 -1 290.359 665 14,14 0.001 1 0 13,12 0.001 -1 0 12,13 0.001 0 1 301.359 695 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,14 
283:1,2 0.003 0 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.059 25 3,12 0.001 -1 -1 3,14 0.001 0 -1 2,15 0.001 1 0 10.4736 140 14,1 0.001 0 -1 13,0 0.001 -1 0 15,0 0.001 -1 -1 290.36 665 14,14 0.001 1 -1 12,12 0.001 -1 0 12,13 0.001 0 1 311.36 710 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,15 
284:1,2 0.003 1 1 2,3 0.003 -1 1 0,2 0.001 0 1 10.059 25 3,12 0.001 -1 0 3,13 0.001 0 -1 3,15 0.001 1 0 10.4756 140 14,1 0.001 -1 -1 12,0 0.001 -1 0 15,0 0.001 -1 0 290.361 665 14,14 0.001 0 -1 12,12 0.001 -1 1 12,14 0.001 0 1 311.361 710 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,12,15 
285:1,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.059 25 2,12 0.001 -1 0 3,12 0.001 0 -1 3,15 0.001 1 -1 10.4776 140 14,1 0.001 -1 0 12,0 0.001 -1 1 14,0 0.001 -1 0 290.362 665 14,13 0.001 0 -1 12,12 0.001 0 1 12,14 0.001 0 1 321.362 725 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,13,15 
286:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.06 25 1,12 0.001 -1 0 3,12 0.001 -1 -1 3,15 0.001 0 -1 10.4786 140 13,1 0.001 -1 0 12,0 0.001 0 1 13,0 0.001 -1 0 290.364 665 14,13 0.001 0 -1 12,13 0.001 0 1 12,15 0.001 0 1 321.364 725 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,12,1 f,13,15 
287:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.06 25 0,12 0.001 -1 0 3,12 0.001 -1 0 3,14 0.001 0 -1 10.4806 140 13,1 0.001 -1 0 12,1 0.001 0 1 12,0 0.001 -1 0 300.366 680 14,13 0.001 -1 -1 12,14 0.001 0 1 12,15 0.001 1 1 321.365 725 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,15 f,15,3 
288:2,2 0.003 1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.06 25 0,12 0.001 -1 1 2,12 0.001 -1 0 3,13 0.001 0 -1 10.4826 140 13,1 0.001 -1 1 12,2 0.001 0 1 12,0 0.001 -1 1 300.367 680 14,13 0.001 -1 0 12,14 0.001 0 1 12,15 0.001 1 0 321.365 725 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,15 f,15,3 
289:2,2 0.003 1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.06 25 0,12 0.001 0 1 1,12 0.001 -1 0 3,12 0.001 0 -1 10.4846 140 13,1 0.001 0 1 12,3 0.001 0 1 12,0 0.001 0 1 300.368 680 13,13 0.001 -1 0 12,14 0.001 0 1 12,15 0.001 1 0 321.366 725 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,13,15 f,15,3 
290:2,2 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.06 25 0,13 0.001 0 1 0,12 0.001 -1 0 3,12 0.001 -1 -1 10.4866 140 13,2 0.001 0 1 12,3 0.001 1 1 12,1 0.001 0 1 300.37 680 13,13 0.001 -1 0 12,14 0.001 0 1 12,15 0.001 1 0 331.367 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,3 f,15,13 
291:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.061 25 0,14 0.001 0 1 0,12 0.001 -1 1 3,12 0.001 -1 0 10.4876 140 13,2 0.001 0 1 12,3 0.001 1 0 12,2 0.001 0 1 300.371 680 13,13 0.001 -1 1 12,14 0.001 0 1 13,15 0.001 1 0 331.368 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,3 f,15,13 
292:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.061 25 0,15 0.001 0 1 0,12 0.001 0 1 2,12 0.001 -1 0 10.4896 140 13,2 0.001 1 1 13,3 0.001 1 0 12,3 0.001 0 1 300.373 680 13,13 0.001 0 1 12,15 0.001 0 1 14,15 0.001 1 0 331.37 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,3 f,15,13 
293:2,1 0.003 0 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.061 25 0,15 0.001 1 1 0,13 0.001 0 1 1,12 0.001 -1 0 10.4916 140 13,2 0.001 1 0 14,3 0.001 1 0 12,3 0.001 1 1 300.374 680 13,14 0.001 0 1 12,15 0.001 1 1 15,15 0.001 1 0 331.372 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,3 f,15,13 
294:2,1 0.003 -1 -1 2,3 0.003 -1 1 0,2 0.001 0 1 10.061 25 0,15 0.001 1 0 0,14 0.001 0 1 0,12 0.001 -1 0 10.4936 140 14,2 0.001 1 0 14,3 0.001 1 0 12,3 0.001 1 0 310.375 695 13,14 0.001 0 1 12,15 0.001 1 0 15,15 0.001 1 -1 331.372 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,13 
295:2,1 0.003 -1 0 2,3 0.003 -1 1 0,2 0.001 0 1 10.061 25 1,15 0.001 1 0 0,15 0.001 0 1 0,12 0.001 -1 1 10.4956 140 14,2 0.001 1 0 15,3 0.001 1 0 13,3 0.001 1 0 310.377 695 13,14 0.001 1 1 13,15 0.001 1 0 15,15 0.001 0 -1 331.373 740 ::s,0,1 s,0,3 s,1,3 s,2,0 f,2,14 s,3,2 f,3,3 f,15,0 f,15,13 
